,Adresse,lat,lon,Firmen,Telbuch
51,"Arbachstrasse 2, 6340 Baar", 47.1820834, 8.5326111,32,32
52,"Aegeristrasse 5, 6300 Zug", 47.1662252, 8.5163199,32,31
53,"Grabenstrasse 5A, 6340 Baar", 47.1861815, 8.5195115,31,4
54,"Rosenweg 8B, 6340 Baar", 47.1859786, 8.522523999999999,31,6
55,"Baarermattstrasse 3, 6340 Baar", 47.1812592, 8.5269408,31,2
56,"Aegeristrasse 27, 6300 Zug", 47.1662252, 8.5163199,30,15
57,"Gewerbestrasse 9, 6330 Cham", 47.1883705, 8.472759,30,18
58,"Bahnhof-Park 3, 6340 Baar", 47.195905, 8.5230287,27,13
59,"Bahnhofstrasse 4, 6340 Baar", 47.1954877, 8.5257086,26,5
60,"Lindenstrasse 8, 6340 Baar", 47.18380699999999, 8.5181258,26,11
61,"Industriestrasse 13C, 6300 Zug", 47.172532, 8.518345799999999,26,19
62,"Ruessenstrasse 5A, 6340 Baar", 47.2128345, 8.5625731,25,14
64,"Blegistrasse 17A, 6340 Baar", 47.2154401, 8.5682736,24,7
65,"Industriestrasse 13C, 6302 Zug", 47.172532, 8.518345799999999,24,0
66,"Weststrasse 1, 6340 Baar", 47.196276, 8.5206488,23,14
67,"Baarermattstrasse 10, 6340 Baar", 47.1793906, 8.5252583,23,11
68,"Zugerstrasse 76A, 6340 Baar", 47.1832585, 8.519064799999999,22,18
69,"Bahnhofstrasse 1, 6340 Baar", 47.1953053, 8.5255637,22,88
70,"Mühlegasse 12A, 6340 Baar", 47.1995482, 8.5280249,22,16
71,"Zugerstrasse 195, 631401 Unterägeri", 47.1525436, 8.5626472,20,0
72,"Zugerstrasse 8A, 6340 Baar", 47.1925401, 8.5223611,20,10
73,"Baarermattstrasse 8D, 6340 Baar", 47.1798333, 8.5254694,20,4
74,"Hammerstrasse 1, 6312 Steinhausen", 47.1974121, 8.4848045,19,18
75,"Blegistrasse 11A, 6340 Baar", 47.2157866, 8.5702742,19,9
76,"St. Wendelin 3, 634304 Rotkreuz", 47.1540774, 8.439041999999999,18,0
77,"Baarerstrasse 110A, 6300 Zug", 47.17982079999999, 8.5192064,18,16
78,"Oberneuhofstrasse 1, 6340 Baar", 47.1889268, 8.515101699999999,18,40
79,"Blegistrasse 11B, 6341 Baar", 47.21575379999999, 8.5703487,17,1
80,"Rothusstrasse 9, 6331 Hünenberg", 47.15955109999999, 8.4440118,17,5
81,"Baarermatte , 6340 Baar", 47.18119859999999, 8.5283522,17,4
82,"Ruessenstrasse 5B, 6340 Baar", 47.2129416, 8.563455,17,7
83,"Lättichstrasse 1A, 6340 Baar", 47.1975914, 8.538702599999999,17,7
84,"Bahnhofstrasse 8B, 6340 Baar", 47.1946834, 8.5216706,17,7
85,"Neuhofstrasse 1, 6340 Baar", 47.1916462, 8.5132575,17,23
86,"Grundstrasse 4B, 6343 Rotkreuz", 47.1447723, 8.4300563,17,7
87,"Grabenstrasse 5B, 6340 Baar", 47.1861815, 8.5195115,17,3
88,"Haldenstrasse 1, 6341 Baar", 47.1960905, 8.5369929,16,1
89,"Hochwachtstrasse 4, 6312 Steinhausen", 47.1965824, 8.4864491,16,44
90,"Baarerstrasse 110B, 6302 Zug", 47.1799645, 8.519235700000001,16,2
91,"Obermühle 8, 6340 Baar", 47.1979951, 8.532916799999999,16,15
92,"Oberneuhofstrasse 12, 6340 Baar", 47.18753539999999, 8.5148575,16,4
93,"Rietlistrasse 1, 6345 Neuheim", 47.2043853, 8.582595699999999,16,14
94,"Baarermattstrasse 3, 6341 Baar", 47.1812592, 8.5269408,15,0
95,"Gewerbestrasse 8, 6330 Cham", 47.1890966, 8.472398799999999,15,10
96,"Aussergrütstrasse 2, 6319 Allenwinden", 47.1677532, 8.5526912,15,4
98,"Riedstrasse 5, 6330 Cham", 47.1897688, 8.4763093,15,9
99,"Oberneuhofstrasse 13, 6340 Baar", 47.186783, 8.51671,15,11
100,"Bösch 83B, 6331 Hünenberg", 47.16224260000001, 8.4345597,14,7
101,"Eschenstrasse 9, 6312 Steinhausen", 47.1958659, 8.491142,14,6
102,"Ruessenstrasse 11, 6340 Baar", 47.2134306, 8.5648298,14,6
103,"Lättichstrasse 8A, 6340 Baar", 47.2002876, 8.5388714,13,9
104,"Im Moos 1, 6340 Baar", 47.1803303, 8.543741899999999,13,2
105,"Flurstrasse 1, 6332 Hagendorn", 47.2009856, 8.4304504,13,24
106,"Jöchlerweg 2, 6340 Baar", 47.200375, 8.5258981,13,7
107,"Blegistrasse 17B, 6340 Baar", 47.2152219, 8.568306999999999,13,8
108,"Frauentalstrasse 3, 6332 Hagendorn", 47.2181799, 8.4150218,13,8
109,"Rote Trotte 10, 6340 Baar", 47.1908403, 8.5334963,13,4
110,"Hinterbergstrasse 9, 6330 Cham", 47.1873115, 8.476637400000001,13,12
111,"Bahnhofplatz , 6304 Zug", 47.1735054, 8.515304500000001,13,0
112,"Sihlbruggstrasse 109, 6340 Baar", 47.213822, 8.5631972,13,6
113,"Gewerbestrasse 6, 6314 Unterägeri", 47.1342657, 8.573495099999999,12,8
114,"Beim Bahnhof 5, 6312 Steinhausen", 47.1924851, 8.479317199999999,12,5
115,"Weinberghöhe 2, 6340 Baar", 47.1840513, 8.537935899999999,12,9
116,"Grabenstrasse 11B, 6340 Baar", 47.186263, 8.518951,12,5
117,"Bahnhof-Park 4, 6340 Baar", 47.1958256, 8.5228556,12,9
118,"Grabenstrasse 17, 6340 Baar", 47.1856558, 8.5179302,12,7
119,"Chamerstrasse 12A, 6300 Zug", 47.1717661, 8.5119071,12,7
120,"Jöchlerweg 4, 6340 Baar", 47.2003218, 8.52589,12,8
121,"Gewerbestrasse 3, 6340 Baar", 47.2019585, 8.5185757,12,6
123,"Hinterbergstrasse 32A, 6312 Steinhausen", 47.1879006, 8.479165,12,3
124,"Dorfstrasse 19A, 6340 Baar", 47.1938997, 8.5248621,12,8
125,"Rothusstrasse 2B, 6331 Hünenberg", 47.1603568, 8.4414354,12,3
126,"Poststrasse 4A, 6300 Zug", 47.1683426, 8.5164981,12,2
127,"Dorfplatz 6, 6330 Cham", 47.1805998, 8.4590138,12,4
128,"Hammergut 9, 6330 Cham", 47.18793240000001, 8.4522316,12,3
129,"Sonnackerstrasse 20, 6340 Baar", 47.1974783, 8.5155995,11,4
130,"St. Wendelin 3, 634304 Holzhäusern ZG", 47.1540774, 8.439041999999999,11,0
131,"Blickensdorferstrasse 2, 6312 Steinhausen", 47.1968246, 8.4854787,11,32
132,"Mühlegasse 18M, 6340 Baar", 47.1992763, 8.5263797,11,1
133,"Kreuzrain 2, 631302 Edlibach", 13.1033391, 79.3690831,11,0
134,"Oberdorfstrasse 1, 6314 Unterägeri", 47.1377886, 8.5843589,11,12
135,"Artherstrasse 28A, 6300 Zug", 47.1612223, 8.512974999999999,11,4
136,"Gutschstrasse 7, 6313 Menzingen", 47.1741113, 8.597121699999999,11,2
137,"Neuhofstrasse 8, 6340 Baar", 47.1896049, 8.5133532,11,4
138,"Neuhofstrasse 4, 6340 Baar", 47.1902672, 8.513221399999999,11,5
139,"Industriestrasse 13B, 6300 Zug", 47.1724489, 8.517579399999999,11,11
140,"Bahnhof-Park 4, 6341 Baar", 47.1958256, 8.5228556,11,0
141,"Neudorfstrasse 4, 6313 Menzingen", 47.1780501, 8.590693,10,6
142,"Neuhofstrasse 25, 6340 Baar", 47.1894151, 8.5157978,10,6
143,"Lindenstrasse 12, 6340 Baar", 47.183615, 8.5175018,10,4
144,"Heimelistrasse 3, 6314 Unterägeri", 47.1392171, 8.5844844,10,9
145,"Baarerstrasse 110A, 6302 Zug", 47.17982079999999, 8.5192064,10,1
146,"Obermühlestrasse 8, 6330 Cham", 47.1819497, 8.459440899999999,10,5
147,"Gewerbestrasse 5A, 6314 Unterägeri", 47.1344714, 8.574527699999999,10,1
148,"Kirchweg 1, 631502 Oberägeri", 47.1410033, 8.6348372,10,0
149,"Rebenweg 1, 6331 Hünenberg", 47.1756866, 8.424824899999999,10,9
150,"Gulmmatt 1, 6340 Baar", 47.2089271, 8.5099337,10,3
151,"Oberneuhofstrasse 7, 6340 Baar", 47.1889808, 8.5170867,10,12
152,"Terrassenweg 1A, 6300 Zug", 47.1713459, 8.5191803,10,2
153,"Oberneuhofstrasse 11, 6340 Baar", 47.1873836, 8.5168904,10,10
154,"Seckistrasse 4, 6318 Walchwil", 47.0962827, 8.516663099999999,10,4
155,"Alte Steinhauserstrasse 3, 6330 Cham", 47.1863913, 8.4730112,9,38
156,"Lättichstrasse 8, 6340 Baar", 47.2001721, 8.5383638,9,27
157,"Dorfstrasse 86A, 6332 Hagendorn", 47.2062728, 8.4338221,9,3
158,"Baarermattstrasse 6, 6300 Zug", 47.1810419, 8.5257548,9,0
159,"Zeughausgasse 7A, 6300 Zug", 47.1671414, 8.5161468,9,6
160,"Schöngrund 1, 6343 Rotkreuz", 47.14326459999999, 8.4276302,9,60
161,"Chamerstrasse 12C, 6300 Zug", 47.1719035, 8.5116461,9,5
162,"Grundstrasse 22B, 6343 Rotkreuz", 47.1467027, 8.4303946,9,14
163,"Langgasse 47B, 6340 Baar", 47.196675, 8.536691,9,3
164,"Rigiweg 21A, 634304 Holzhäusern ZG", 47.1545303, 8.4385846,9,0
165,"Bahnhofstrasse 2, 6330 Cham", 47.1786651, 8.4574225,9,2
166,"Birkenstrasse 43B, 6343 Rotkreuz", 47.1462718, 8.432917699999999,9,4
167,"Weid 1, 6313 Menzingen", 47.1766481, 8.5939328,9,6
168,"Birkenmatt 1, 6343 Rotkreuz", 47.1433141, 8.4295799,9,29
169,"Gemeindehausweg 1, 6330 Cham", 47.1803529, 8.4579195,9,8
170,"Oberneuhofstrasse 6, 6341 Baar", 47.1882543, 8.515461799999999,9,3
171,"Langackerstrasse 5, 6330 Cham", 47.1983792, 8.4529047,9,6
172,"Bahnmatt 27, 6340 Baar", 47.1957284, 8.5217186,9,21
173,"Grabenstrasse 11C, 6340 Baar", 47.1862629, 8.518951,9,12
174,"Gulmmatt , 6340 Baar", 47.20989720000001, 8.5097684,9,16
175,"Aegerisaumweg 6B, 6300 Zug", 47.16497589999999, 8.5203972,8,4
176,"Oberallmendstrasse 20A, 6300 Zug", 47.1818369, 8.5238783,8,1
177,"Büelstrasse 5, 6340 Baar", 47.1971569, 8.528380499999999,8,6
178,"Moosmattstrasse 1, 6331 Hünenberg", 47.1782194, 8.431046,8,9
179,"Lättichstrasse 3, 6340 Baar", 47.19783330000001, 8.5385814,8,4
180,"Oberneuhofstrasse 8, 6340 Baar", 47.1882163, 8.5160076,8,11
181,"Neuhofstrasse 30, 6340 Baar", 47.1886703, 8.5125058,8,1
182,"Weidstrasse 9B, 6300 Zug", 47.1685142, 8.5263215,8,0
183,"Poststrasse 1, 6343 Rotkreuz", 47.1421257, 8.428516199999999,8,11
184,"Blegistrasse 7, 6340 Baar", 47.2159292, 8.5709326,8,8
185,"Ruessenstrasse 4, 6340 Baar", 47.2121, 8.5610089,8,1
186,"Alpenblick 6, 6330 Cham", 47.1834059, 8.4736526,8,17
187,"Erlenstrasse 4A, 6343 Rotkreuz", 47.149256, 8.4300591,8,5
188,"Sihlbruggstrasse 144, 6340 Baar", 47.2150127, 8.571886,8,7
189,"Grabenstrasse 1A, 6340 Baar", 47.1862929, 8.520132499999999,8,4
190,"Kirchweg 1, 6315 Oberägeri", 47.1410033, 8.6348372,8,0
191,"Haldenstrasse 3, 6340 Baar", 47.1957094, 8.5370142,8,4
192,"Riedstrasse 3, 6330 Cham", 47.1894825, 8.476342299999999,8,9
193,"Lettenstrasse 1, 6343 Rotkreuz", 47.1482172, 8.432729,8,23
194,"Jöchlerweg 4D, 6340 Baar", 47.2003761, 8.5268018,8,3
196,"Industriestrasse 8, 6313 Menzingen", 47.1729387, 8.6022824,8,3
198,"Falkenweg 9, 6340 Baar", 47.1968308, 8.526581,8,7
199,"Sumpfstrasse 5, 6312 Steinhausen", 47.1863307, 8.490387799999999,8,3
200,"Tellenmattstrasse 37, 6317 Oberwil bei Zug", 47.1483504, 8.509939,8,2
201,"Ibelweg 18A, 6340 Baar", 47.1807393, 8.524845599999999,8,1
202,"Holzhäusernstrasse 1, 634304 Rotkreuz", 47.1550828, 8.440026399999999,8,0
203,"Sumpfstrasse 26, 6301 Zug", 47.1870475, 8.4868437,8,16
204,"Lorzenparkstrasse 4, 6330 Cham", 47.19091599999999, 8.456376299999999,8,6
205,"Hinterbergstrasse 26, 6330 Cham", 47.1870626, 8.4791466,7,1
206,"Rothusstrasse 5A, 6331 Hünenberg", 47.15955109999999, 8.4440119,7,6
207,"Sihlbruggstrasse 107, 6340 Baar", 47.2130257, 8.5610167,7,7
208,"Kleinweid 8, 6330 Cham", 47.1801311, 8.4524796,7,8
209,"Kirchweg 1, 631502 Alosen", 47.1410033, 8.6348372,7,0
210,"Baarermattstrasse 10, 6300 Zug", 47.1793906, 8.5252583,7,1
211,"Neuhofstrasse 4, 6341 Baar", 47.1902672, 8.513221399999999,7,0
212,"Hünenbergerstrasse 8, 6330 Cham", 47.1799449, 8.4572381,7,6
213,"Nestléstrasse 3, 6330 Cham", 47.1811436, 8.463044499999999,7,0
214,"Haldenstrasse 5, 6341 Baar", 47.1960393, 8.538261499999999,7,0
215,"Industriestrasse 15B, 6300 Zug", 47.1728718, 8.5177601,7,6
216,"Baarerstrasse 110, 6300 Zug", 47.180029, 8.519319,7,31
217,"Bahnhofstrasse 2, 6312 Steinhausen", 47.1970572, 8.4846747,7,44
218,"Schutzengelstrasse 57, 6340 Baar", 47.1972634, 8.537244,7,4
219,"Grundstrasse 3, 6343 Rotkreuz", 47.14517739999999, 8.429443,7,2
220,"Chamerstrasse 9, 6331 Hünenberg", 47.17447199999999, 8.4267264,7,8
221,"Sihlbruggstrasse 111, 6340 Baar", 47.214273, 8.564683,7,6
222,"Marktgasse 7, 6340 Baar", 47.1957585, 8.526781,7,6
223,"Lorzenparkstrasse 6, 6330 Cham", 47.1911993, 8.4562557,7,3
224,"Suurstoffi 8, 6343 Rotkreuz", 47.1435841, 8.4342509,7,9
225,"Suurstoffi 37, 6343 Rotkreuz", 47.1448686, 8.4367827,7,6
226,"Bösch 80B, 6331 Hünenberg", 47.1618188, 8.4349492,7,6
228,"Dorfstrasse 15A, 6300 Zug", 47.1654938, 8.5179279,7,4
229,"Rathausstrasse 5, 6340 Baar", 47.1951141, 8.5259816,7,8
230,"Sumpfstrasse 15, 6300 Zug", 47.1861185, 8.488553999999999,7,0
231,"Oberneuhofstrasse 9, 6340 Baar", 47.1881481, 8.516931099999999,7,13
232,"Grundstrasse 2, 6343 Rotkreuz", 47.1446153, 8.429067700000001,7,41
233,"Feldweg 2, 6315 Oberägeri", 47.1341855, 8.6137132,7,6
234,"Blegi 9, 6343 Rotkreuz", 47.1467441, 8.4402049,7,4
235,"Sonnenweg 15, 6340 Baar", 47.1933132, 8.5278987,7,8
236,"Lettenstrasse 2, 6343 Rotkreuz", 47.1485991, 8.431712,7,8
237,"Rigistrasse 1, 6330 Cham", 47.182109, 8.4552182,7,29
238,"Langgasse 51, 6340 Baar", 47.1970334, 8.537780399999999,7,7
239,"Theilerstrasse 1A, 6300 Zug", 47.1793765, 8.514213999999999,7,5
240,"Grabenstrasse 9, 6340 Baar", 47.1864854, 8.5192182,7,3
241,"Rathausstrasse 9, 6340 Baar", 47.1950071, 8.5253497,7,10
242," , 6300 Zug", 47.1730696, 8.517695,7,9771
243,"Am Rainbach 12, 6340 Baar", 47.1848477, 8.5327139,7,3
244,"Zugerstrasse 16, 6318 Walchwil", 47.1007858, 8.5123824,7,1
245,"Zugerstrasse 92B, 6318 Walchwil", 47.1121553, 8.501858,7,1
246,"Hinterbergstrasse 28, 6330 Cham", 47.18736149999999, 8.4789149,6,0
247,"Industriestrasse 7, 6345 Neuheim", 47.2027064, 8.5772497,6,5
248,"Sumpfstrasse 26, 6300 Zug", 47.1870475, 8.4868437,6,1
249,"Neuhofstrasse 23, 6341 Baar", 47.189467, 8.5150598,6,0
250,"Grabenstrasse 7B, 6340 Baar", 47.1855301, 8.5193222,6,1
251,"Neuhofstrasse 3A, 6340 Baar", 47.1914547, 8.5137669,6,7
252,"Rathausstrasse 14, 6341 Baar", 47.1951306, 8.5267313,6,1
253,"Birkenstrasse 43A, 6343 Rotkreuz", 47.1459038, 8.4338602,6,5
254,"Rütiweid 2, 6330 Cham", 47.1949154, 8.4549412,6,7
255,"Gewerbestrasse 9, 6340 Baar", 47.2030543, 8.5203887,6,3
256,"Gewerbestrasse 5, 6340 Baar", 47.20229670000001, 8.5192339,6,4
257,"Ruessenstrasse 6, 6341 Baar", 47.2119062, 8.560584,6,0
258,"Im Rötel 10A, 6300 Zug", 47.16476979999999, 8.5249616,6,7
259,"Neuhofstrasse 19A, 6340 Baar", 47.1905796, 8.514396,6,1
260,"Spielhof 9, 6317 Oberwil bei Zug", 47.1452486, 8.5069058,6,11
261,"Salvemattweg 5B, 6340 Baar", 47.197523, 8.523153899999999,6,0
262,"Hammerstrasse 7, 6312 Steinhausen", 47.1979452, 8.4838306,6,6
263,"Rigistrasse 8, 6312 Steinhausen", 47.19189550000001, 8.4828564,6,6
264,"Albisblick 13, 6319 Allenwinden", 47.16320109999999, 8.5544506,6,0
265,"Bahnhofstrasse 1, 6312 Steinhausen", 47.1966153, 8.4841628,6,28
266,"Sagenstrasse 4C, 6318 Walchwil", 47.1038948, 8.5127609,6,0
267,"Sihlbruggstrasse 3, 6340 Baar", 47.1978839, 8.539187499999999,6,9
268,"Baarermattstrasse 8A, 6340 Baar", 47.179848, 8.52547,6,5
269,"Aegeristrasse 52, 6300 Zug", 47.1668646, 8.51976,6,9
270,"Kreuzrain 1, 631302 Edlibach", 47.3612386, 9.068750699999999,6,0
271,"Knonauerstrasse 52E, 6330 Cham", 47.1884634, 8.4598263,6,5
272,"Waldhofstrasse 4, 6314 Unterägeri", 47.1422537, 8.577158299999999,6,1
273,"Heiterstalden 1, 631302 Edlibach", 13.1033391, 79.3690831,6,0
274,"Metallstrasse 9B, 6300 Zug", 47.1738535, 8.5185978,6,8
275,"Sumpfstrasse 24, 6300 Zug", 47.1873006, 8.4876094,6,1
276,"Mühlegasse 6, 6340 Baar", 47.1990752, 8.528650299999999,6,33
277,"Waldeggstrasse 2, 6343 Rotkreuz", 47.1381434, 8.4314617,6,22
278,"Kalchrainstrasse 9, 6315 Oberägeri", 47.1337213, 8.6202357,6,1
279,"Lättichstrasse 8B, 6340 Baar", 47.2002841, 8.5393255,6,6
280,"Alpenblick 9, 6330 Cham", 47.1846444, 8.4759724,6,6
281,"Sihlbruggstrasse 140, 6340 Baar", 47.2145705, 8.5706164,6,5
282,"Artherstrasse 13, 6318 Walchwil", 47.09658, 8.5162018,6,1
283,"Aegeristrasse 50, 6300 Zug", 47.1666593, 8.519309999999999,6,8
284,"Erlenstrasse 2, 6343 Rotkreuz", 47.1491435, 8.430584399999999,6,4
285,"Weststrasse 3, 6340 Baar", 47.1961535, 8.520513,6,3
286,"Lättichstrasse 6, 6341 Baar", 47.1998574, 8.538978199999999,6,0
287,"Dorfmatt 2A, 6343 Rotkreuz", 47.14114259999999, 8.4320842,6,4
288,"Artherstrasse 3, 6318 Walchwil", 47.0984686, 8.5147667,6,6
290,"Staldenweg 1, 6313 Menzingen", 47.1815091, 8.5980752,6,6
292,"Neuhofstrasse 84, 6345 Neuheim", 47.199635, 8.571001899999999,6,3
293,"Rosenweg 6, 6314 Unterägeri", 47.1385264, 8.5735311,6,2
295,"Lättichstrasse 1, 6340 Baar", 47.1974326, 8.5387884,6,25
296,"Parkstrasse 35, 6340 Baar", 47.20250859999999, 8.518146999999999,6,7
297,"Industriestrasse 2, 6345 Neuheim", 47.2018295, 8.5756152,6,2
298,"Rothusweg 12, 6300 Zug", 47.1702959, 8.5200166,6,6
299,"Zugerstrasse 76b, 6340 Baar", 47.1832252, 8.518616999999999,6,29
300,"Zollweid 8, 6331 Hünenberg", 47.1851819, 8.4011531,5,0
301,"Waldheimstrasse 2, 6314 Unterägeri", 47.13778610000001, 8.5813355,5,9
302,"Seefeldquai 1, 6318 Walchwil", 47.0957887, 8.5176523,5,5
303,"Mühlegasse 18E, 6340 Baar", 47.1998435, 8.5270022,5,3
304,"Mühlenplatz 9, 6004 Luzern", 47.0545132, 8.3110534,5,0
305,"Zugerbergstrasse 5, 6314 Unterägeri", 47.1370628, 8.5840684,5,15
306,"Engelmattstrasse 7, 6318 Walchwil", 47.09956649999999, 8.5138409,5,3
307,"Bachweid 3, 6340 Baar", 47.20217969999999, 8.5251932,5,6
308,"Ruessenstrasse 9, 6340 Baar", 47.2130224, 8.565082499999999,5,4
309,"Haldenstrasse 5, 6342 Baar", 47.1960393, 8.538261499999999,5,1
310,"Mühlematt 1, 6343 Rotkreuz", 47.1423433, 8.429496,5,4
311,"Adelheid-Page-Strasse 2, 6330 Cham", 47.1815153, 8.4647893,5,5
312,"Rainstrasse 35A, 6314 Unterägeri", 47.13496749999999, 8.5729273,5,5
313,"Aegeristrasse 50, 6301 Zug", 47.1666593, 8.519309999999999,5,0
314,"Sumpfstrasse 3, 6312 Steinhausen", 47.18592659999999, 8.4903139,5,22
315,"Metallstrasse 9A, 6302 Zug", 47.1737221, 8.5181127,5,2
316,"Industriestrasse 13B, 6302 Zug", 47.1724352, 8.518208999999999,5,1
317,"Weidstrasse 1A, 6300 Zug", 47.1668826, 8.5252106,5,1
318,"Dorfgässli 2, 6331 Hünenberg", 47.175059, 8.426177,5,6
320,"Gulmstrasse 57A, 6315 Oberägeri", 47.137491, 8.6185977,5,7
321,"Weinberghöhe 10B, 6300 Zug", 47.16922479999999, 8.526762,5,4
322,"Dorfmatt 2B, 6343 Rotkreuz", 47.14112, 8.4320083,5,12
324,"Erlenweg 6, 6312 Steinhausen", 47.1870769, 8.4914185,5,4
325,"Dorfplatz 1, 6330 Cham", 47.1811282, 8.4597682,5,2
326,"Zugerstrasse 8, 6330 Cham", 47.1813025, 8.4609218,5,7
327,"Bannstrasse 2, 6312 Steinhausen", 47.19805359999999, 8.4854687,5,30
328,"Talacherstrasse 11A, 6340 Baar", 47.1815086, 8.534138900000002,5,2
329,"Sumpfstrasse 32, 6300 Zug", 47.1875396, 8.485957899999999,5,0
330,"Industriestrasse 5, 6312 Steinhausen", 47.1915541, 8.4851292,5,19
331,"Poststrasse 4, 6345 Neuheim", 47.204058, 8.5758606,5,7
332,"Schmiedstrasse 4, 6330 Cham", 47.1819648, 8.4600107,5,1
333,"Moos , 6340 Baar", 47.1798806, 8.5458371,5,4
334,"Dorfstrasse 13A, 6340 Baar", 47.1937801, 8.5252856,5,7
335,"Im Rötel 10A, 6301 Zug", 47.16476979999999, 8.5249616,5,2
336,"Poststrasse 4B, 6300 Zug", 47.1683426, 8.5164981,5,1
337,"Industriestrasse 9, 6343 Rotkreuz", 47.1512458, 8.4306617,5,3
338,"St. Wendelin 1, 634304 Rotkreuz", 47.154111, 8.4392503,5,0
339,"Obersecki 5, 6318 Walchwil", 47.0973946, 8.520033999999999,5,0
340,"Sonnmatt 2, 6343 Rotkreuz", 47.1435992, 8.4319848,5,9
341,"Obersecki 1, 6318 Walchwil", 47.097489, 8.519561699999999,5,13
342,"Bahnhofstrasse 7, 6340 Baar", 47.195222, 8.5248625,5,3
343,"Maiackerstrasse 29, 6345 Neuheim", 47.2065023, 8.574289,5,1
344,"Salvemattweg 7, 6340 Baar", 47.19759579999999, 8.523063,5,0
345,"Langgasse 40, 6340 Baar", 47.1961082, 8.537049699999999,5,6
346,"Falkenweg 1, 6340 Baar", 47.1962957, 8.525406,5,16
347,"Langgasse 3, 6340 Baar", 47.1966373, 8.5291695,5,22
348,"Sagenmattstrasse 4A, 631303 Finstersee", 47.0539816, 8.288493299999999,5,0
349,"Riedstrasse 9, 6330 Cham", 47.1895832, 8.4769391,5,5
350,"Lettenstrasse 8, 6343 Rotkreuz", 47.1478542, 8.430929700000002,5,8
351,"Lettenstrasse 6, 6343 Rotkreuz", 47.1481489, 8.431578199999999,5,7
352,"Lettenstrasse 3, 6343 Rotkreuz", 47.1477806, 8.4324108,5,2
353,"Turmstrasse 30, 6300 Zug", 47.1886924, 8.4799568,5,0
355,"Unterbrüglenweg 2, 6340 Baar", 47.201387, 8.5159465,5,2
356,"Neumattstrasse 13, 6313 Menzingen", 47.1819081, 8.5950756,5,1
357,"Grabenstrasse 1C, 6340 Baar", 47.1859048, 8.5199112,5,3
358,"Grabenstrasse 15A, 6340 Baar", 47.1860526, 8.5185605,5,5
360,"Büelmattweg 4, 6340 Baar", 47.1976903, 8.5274067,5,3
361,"Neuhofstrasse 23, 6340 Baar", 47.189467, 8.5150598,5,7
362,"Neuhofstrasse 7, 6340 Baar", 47.1911128, 8.514491,5,9
363,"Holzhäusernstrasse 18, 6313 Menzingen", 47.1804408, 8.5938533,5,2
365,"Neuhofstrasse 3A, 6341 Baar", 47.1914547, 8.5137669,5,0
367,"Burgweid 2, 6340 Baar", 47.1938143, 8.5359824,5,5
368,"Höhenstrasse 12, 631302 Edlibach", 13.1033391, 79.3690831,5,0
369,"Sarbachstrasse 1, 6345 Neuheim", 47.2041118, 8.5822372,5,4
370,"Sinserstrasse 400, 6330 Cham", 47.1965493, 8.435110200000002,5,0
371,"Sinserstrasse 2, 6330 Cham", 47.181453, 8.4591504,5,17
372,"Am Rainbach 18, 6340 Baar", 47.1850502, 8.5331799,5,5
373,"Blickensdorferstrasse 2A, 6340 Baar", 47.2013756, 8.5180977,5,2
374,"Blickensdorferstrasse 15A, 6340 Baar", 47.2017671, 8.515677,5,4
375,"Blickensdorferstrasse 13A, 6312 Steinhausen", 47.1973833, 8.4867645,5,3
376,"Hammergut 1, 6330 Cham", 47.18793240000001, 8.4522316,5,9
378,"Neudorfstrasse 2, 6312 Steinhausen", 47.1973169, 8.4840204,5,9
379,"Fabrikstrasse , 6330 Cham", 47.1844165, 8.459278399999999,5,16
380,"Löbernweg 1, 6330 Cham", 47.1850508, 8.46173,5,6
381,"Talacherstrasse 11, 6340 Baar", 47.1815086, 8.534138900000002,4,5
382,"Hauptstrasse 7, 6313 Menzingen", 47.1783926, 8.5897177,4,5
383,"Bösch 7, 6331 Hünenberg", 47.161068, 8.4409644,4,30
384,"Lättichstrasse 9, 6340 Baar", 47.1995297, 8.5378946,4,3
385,"Leihgasse 4, 6340 Baar", 47.1941643, 8.527078699999999,4,12
386,"Lättichstrasse 8C, 6340 Baar", 47.2003249, 8.5397619,4,3
388,"Langgasse 47C, 6340 Baar", 47.19670550000001, 8.536469,4,4
389,"Burgmatt 15, 6340 Baar", 47.1919187, 8.536448,4,6
390,"Gutschstrasse 24, 6313 Menzingen", 47.1742206, 8.5982735,4,1
391,"Hauptstrasse 6, 6315 Oberägeri", 47.1352059, 8.6135276,4,11
392,"Hauptstrasse 21, 6315 Oberägeri", 47.135303, 8.6112114,4,4
393,"Hauptstrasse 46, 6315 Oberägeri", 47.1360599, 8.6085655,4,3
394,"Rietlistrasse 12, 6345 Neuheim", 47.2047033, 8.5846447,4,1
395,"Weidstrasse 1, 6331 Hünenberg", 47.1721481, 8.4262382,4,14
396,"Hauptstrasse 47A, 6315 Oberägeri", 47.1358007, 8.6070517,4,0
397,"Hintermettlen 4, 6318 Walchwil", 47.1032911, 8.519586499999999,4,0
398,"Rote Trotte 4, 6340 Baar", 47.1902226, 8.5331802,4,8
399,"Langmattstrasse 6A, 6343 Rotkreuz", 47.14054609999999, 8.4359316,4,1
400,"Industriestrasse 15A, 6300 Zug", 47.1728718, 8.5177601,4,4
401,"Rigistrasse 165, 6340 Baar", 47.1831417, 8.5330611,4,14
402,"Poststrasse 3, 6330 Cham", 47.1792895, 8.4581368,4,2
